Date,Rented Bike Count,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,Costos,Ingresos,Utilidad Bruta,"Amort, Gastos Fin, Impuestos ",Utilidad Neta,ROS,Margen_Utilidad_Bruta,Rentabilidad_Costos,Rentabilidad_Bruta
2017-12-05,334,11,-3.9,25,0.0,1959,-21.0,0.0,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,347.9166666666667,327.2545662100457,293.4370662100457,33.8175,0.09720000000000001,94.0611926831269,163.66922651933703,1583.839779005525
2017-12-05,321,12,-2.3,25,0.0,1962,-19.7,0.0,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,334.375,313.71289954337897,281.21164954337894,32.501250000000006,0.09720000000000002,93.82068023727221,157.29886740331494,1518.3011049723757
2017-12-05,325,13,-1.6,27,0.0,1955,-18.2,0.0,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,338.5416666666667,317.8795662100457,284.9733162100457,32.90625000000001,0.09720000000000001,93.89673340358273,159.2589779005525,1538.4668508287295
2017-12-05,334,14,-1.1,28,0.0,2000,-17.3,0.0,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,347.9166666666667,327.2545662100457,293.4370662100457,33.8175,0.09720000000000001,94.0611926831269,163.66922651933703,1583.839779005525
2017-12-05,353,15,-0.7,28,0.0,2000,-16.9,0.0,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,367.70833333333337,347.04623287671234,311.3049828767123,35.74125000000001,0.09720000000000001,94.38084520159882,172.97975138121552,1679.6270718232045
2017-12-05,435,16,-0.5,30,0.0,2000,-16.0,0.0,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,453.12500000000006,432.4628995433791,388.4191495433791,44.04375000000001,0.09720000000000001,95.44008817509054,213.1620165745857,2093.0248618784535
2017-12-05,529,17,-1.6,35,0.0,2000,-15.1,0.0,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,551.0416666666667,530.3795662100457,476.8183162100457,53.561250000000015,0.09720000000000001,96.25035606080223,259.2246132596686,2566.9198895027625
2017-12-05,789,18,-2.6,40,0.0,2000,-14.4,0.0,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,821.8750000000001,801.2128995433791,721.3266495433791,79.88625000000002,0.09720000000000001,97.48598017257844,386.6317955801106,3877.6933701657463
2017-12-05,597,19,-3.2,45,0.0,2000,-13.5,0.0,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,621.875,601.212899543379,540.766649543379,60.446250000000006,0.09720000000000001,96.67745118285491,292.54649171270717,2909.7375690607732
2017-12-05,418,20,-3.5,46,0.0,2000,-13.4,0.0,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,435.4166666666667,414.7545662100457,372.4320662100457,42.322500000000005,0.09720000000000001,95.25463721570428,204.83154696132598,2007.3204419889503
2017-12-05,415,21,-3.7,47,0.0,2000,-13.3,0.0,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,432.2916666666667,411.6295662100457,369.6108162100457,42.018750000000004,0.09720000000000001,95.22033338834792,203.36146408839778,1992.1961325966852
2017-12-05,393,22,-2.8,49,0.0,2000,-12.0,0.0,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,409.37500000000006,388.7128995433791,348.9216495433791,39.79125000000001,0.09720000000000002,94.95276935410786,192.5808563535912,1881.284530386741
2017-12-05,244,23,-2.5,59,0.0,1210,-9.4,0.0,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,254.16666666666669,233.50456621004568,208.79956621004567,24.705000000000005,0.09720000000000001,91.8706490006737,119.56674033149173,1130.1104972375692
2017-12-06,145,0,-2.8,77,0.0,331,-6.2,0.0,0.1,0.1,Winter,No Holiday,Yes,20.662100456621005,151.04166666666669,130.37956621004568,115.69831621004568,14.681250000000004,0.09720000000000001,86.32026452527161,71.05400552486189,631.0082872928177
2017-12-06,144,1,-3.0,79,0.0,293,-6.1,0.0,0.0,0.3,Winter,No Holiday,Yes,20.662100456621005,150.0,129.337899543379,114.757899543379,14.580000000000002,0.09720000000000001,86.22526636225267,70.5639779005525,625.9668508287293
2017-12-06,117,2,-3.0,79,0.0,1862,-6.1,0.0,0.0,0.4,Winter,No Holiday,Yes,20.662100456621005,121.87500000000001,101.21289954337901,89.36664954337901,11.846250000000003,0.09720000000000001,83.04648167661867,57.33323204419891,489.8480662983426
2017-12-06,78,3,-3.2,78,0.0,1808,-6.4,0.0,0.2,0.4,Winter,No Holiday,Yes,20.662100456621005,81.25,60.587899543378995,52.690399543378994,7.897500000000001,0.09720000000000001,74.56972251492799,38.2221546961326,293.23204419889504
2017-12-06,58,4,-3.4,75,0.0,1982,-7.2,0.0,0.0,0.4,Winter,No Holiday,Yes,20.662100456621005,60.41666666666667,39.75456621004567,33.882066210045664,5.872500000000001,0.09720000000000001,65.80066131317903,28.42160220994476,192.4033149171271
2017-12-06,87,5,-3.6,76,0.0,1934,-7.2,0.0,0.0,0.4,Winter,No Holiday,Yes,20.662100456621005,90.625,69.962899543379,61.15414954337899,8.808750000000002,0.09720000000000002,77.20044087545268,42.632403314917134,338.60497237569064
2017-12-06,142,6,-3.7,76,0.0,1864,-7.3,0.0,0.0,0.4,Winter,No Holiday,Yes,20.662100456621005,147.91666666666669,127.25456621004568,112.87706621004568,14.377500000000003,0.09720000000000001,86.03125602932664,69.58392265193372,615.8839779005525
2017-12-06,379,7,-4.2,77,0.0,1741,-7.6,0.0,0.0,0.3,Winter,No Holiday,Yes,20.662100456621005,394.7916666666667,374.1295662100457,335.7558162100457,38.37375000000001,0.09720000000000002,94.76632811652873,185.7204696132597,1810.7044198895028
2017-12-06,802,8,-4.2,78,0.0,1518,-7.4,0.01,0.0,0.2,Winter,No Holiday,Yes,20.662100456621005,835.4166666666667,814.7545662100457,733.5520662100457,81.20250000000001,0.09720000000000001,97.52673111741194,393.00215469613266,3943.232044198895
2017-12-06,440,9,-3.3,70,0.0,1324,-7.9,0.25,0.0,0.2,Winter,No Holiday,Yes,20.662100456621005,458.33333333333337,437.67123287671234,393.1212328767123,44.550000000000004,0.0972,95.49190535491906,215.61215469613262,2118.232044198895
2017-12-06,307,10,-0.9,64,0.0,1224,-6.8,0.63,0.0,0.2,Winter,No Holiday,Yes,20.662100456621005,319.7916666666667,299.1295662100457,268.0458162100457,31.083750000000006,0.09720000000000001,93.53888715362993,150.43848066298344,1447.7209944751382
2017-12-06,381,11,1.6,57,1.2,1261,-6.0,0.93,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,396.875,376.21289954337897,337.63664954337895,38.57625,0.09720000000000001,94.79380145974903,186.70052486187848,1820.7872928176794
2017-12-06,405,12,2.4,52,0.9,1224,-6.4,1.08,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,421.87500000000006,401.2128995433791,360.20664954337906,41.00625000000001,0.09720000000000001,95.10231692880096,198.4611878453039,1941.7817679558016
2017-12-06,442,13,4.2,47,1.1,1469,-6.1,1.1,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,460.4166666666667,439.7545662100457,395.0020662100457,44.752500000000005,0.09720000000000001,95.51230397322259,216.5922099447514,2128.314917127072
2017-12-06,416,14,5.5,34,1.0,1966,-9.1,0.96,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,433.33333333333337,412.67123287671234,370.55123287671233,42.120000000000005,0.09720000000000001,95.231822971549,203.85149171270723,1997.2375690607735
2017-12-06,412,15,5.5,31,3.1,1968,-10.3,0.72,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,429.1666666666667,408.5045662100457,366.7895662100457,41.715,0.09720000000000001,95.18552999069026,201.89138121546964,1977.0718232044198
2017-12-06,496,16,5.3,37,2.9,2000,-8.2,0.36,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,516.6666666666667,496.0045662100457,445.7845662100457,50.22000000000001,0.09720000000000001,96.00088378258947,243.05370165745865,2400.5524861878457
2017-12-06,239,17,4.1,60,2.5,1565,-2.9,0.1,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,248.95833333333334,228.29623287671234,204.09748287671232,24.198750000000004,0.09720000000000001,91.70057889608529,117.11660220994477,1104.903314917127
2017-12-06,204,18,1.7,90,1.0,66,0.2,0.0,0.3,0.3,Winter,No Holiday,Yes,20.662100456621005,212.50000000000003,191.83789954337902,171.18289954337902,20.655000000000005,0.09720000000000001,90.27665860864894,99.96563535911605,928.4530386740332
2017-12-06,205,19,1.2,92,0.7,180,0.0,0.0,0.0,1.0,Winter,No Holiday,Yes,20.662100456621005,213.54166666666669,192.87956621004568,172.1233162100457,20.756250000000005,0.09720000000000001,90.32408954226528,100.45566298342543,933.4944751381217
2017-12-06,190,20,1.2,94,0.6,228,0.3,0.0,0.0,1.0,Winter,No Holiday,Yes,20.662100456621005,197.91666666666669,177.25456621004568,158.01706621004567,19.237500000000004,0.09720000000000001,89.56020187454938,93.10524861878456,857.8729281767958
2017-12-06,165,21,1.1,92,0.5,235,0.0,0.0,0.7,1.0,Winter,No Holiday,Yes,20.662100456621005,171.875,151.212899543379,134.50664954337898,16.70625,0.09720000000000001,87.97841427978415,80.85455801104973,731.8370165745856
2017-12-06,222,22,1.3,92,0.6,233,0.1,0.0,0.0,1.0,Winter,No Holiday,Yes,20.662100456621005,231.25000000000003,210.58789954337902,188.110399543379,22.477500000000006,0.09720000000000001,91.06503764038011,108.7861325966851,1019.1988950276244
2017-12-06,193,23,1.3,92,0.6,209,0.1,0.0,0.0,1.0,Winter,No Holiday,Yes,20.662100456621005,201.04166666666669,180.37956621004568,160.83831621004566,19.541250000000005,0.09720000000000002,89.72247852934913,94.57533149171273,872.997237569061
2017-12-07,198,0,1.4,92,0.5,240,0.2,0.0,0.0,0.9,Winter,No Holiday,Yes,20.662100456621005,206.25000000000003,185.58789954337902,165.540399543379,20.047500000000003,0.0972,89.98201189982012,97.02546961325969,898.2044198895029
2017-12-07,218,1,1.5,92,0.4,227,0.3,0.0,0.0,0.9,Winter,No Holiday,Yes,20.662100456621005,227.08333333333334,206.42123287671234,184.34873287671235,22.0725,0.09720000000000001,90.90109337690085,106.82602209944751,999.0331491712707
2017-12-07,149,2,1.4,92,0.7,168,0.2,0.0,0.0,0.9,Winter,No Holiday,Yes,20.662100456621005,155.20833333333334,134.54623287671234,119.45998287671233,15.086250000000001,0.09720000000000001,86.68750574606969,73.01411602209946,651.1740331491712
2017-12-07,102,3,1.9,91,1.4,218,0.5,0.0,0.0,0.9,Winter,No Holiday,Yes,20.662100456621005,106.25000000000001,85.58789954337901,75.26039954337901,10.327500000000002,0.09720000000000001,80.55331721729789,49.982817679558025,414.2265193370166
2017-12-07,62,4,1.6,92,0.7,119,0.4,0.0,0.0,0.9,Winter,No Holiday,Yes,20.662100456621005,64.58333333333334,43.92123287671234,37.643732876712335,6.277500000000002,0.09720000000000001,68.00707026071588,30.38171270718233,212.56906077348071
2017-12-07,83,5,1.5,92,1.1,175,0.3,0.0,0.0,0.9,Winter,No Holiday,Yes,20.662100456621005,86.45833333333334,65.79623287671234,57.392482876712336,8.403750000000002,0.09720000000000002,76.10166694173957,40.67229281767957,318.43922651933707
2017-12-07,137,6,1.0,93,0.5,148,0.0,0.0,0.0,0.9,Winter,No Holiday,Yes,20.662100456621005,142.70833333333334,122.04623287671234,108.17498287671233,13.871250000000002,0.09720000000000001,85.52144785521449,67.13378453038675,590.6767955801105
2017-12-07,367,7,0.3,93,0.5,173,-0.7,0.0,0.0,0.9,Winter,No Holiday,Yes,20.662100456621005,382.2916666666667,361.6295662100457,324.4708162100457,37.158750000000005,0.09720000000000001,94.59519988055692,179.84013812154697,1750.2071823204421
2017-12-07,754,8,-0.2,96,0.8,173,-0.7,0.01,0.0,0.8,Winter,No Holiday,Yes,20.662100456621005,785.4166666666667,764.7545662100457,688.4120662100457,76.34250000000002,0.09720000000000001,97.3692816394753,369.4808287292818,3701.243093922652
2017-12-07,415,9,0.1,91,0.8,265,-1.1,0.14,0.0,0.8,Winter,No Holiday,Yes,20.662100456621005,432.2916666666667,411.6295662100457,369.6108162100457,42.018750000000004,0.09720000000000001,95.22033338834792,203.36146408839778,1992.1961325966852
2017-12-07,321,10,1.1,83,0.7,311,-1.4,0.41,0.0,0.7,Winter,No Holiday,Yes,20.662100456621005,334.375,313.71289954337897,281.21164954337894,32.501250000000006,0.09720000000000002,93.82068023727221,157.29886740331494,1518.3011049723757
2017-12-07,333,11,2.3,69,1.7,628,-2.8,0.63,0.0,0.6,Winter,No Holiday,Yes,20.662100456621005,346.875,326.21289954337897,292.49664954337896,33.71625,0.09720000000000001,94.04335842692007,163.17919889502764,1578.7983425414363
2017-12-07,431,12,3.7,65,2.4,833,-2.2,0.98,0.0,0.3,Winter,No Holiday,Yes,20.662100456621005,448.95833333333337,428.29623287671234,384.6574828767123,43.63875000000001,0.09720000000000001,95.39776880780599,211.2019060773481,2072.8591160220994
2017-12-07,394,13,4.1,37,3.1,1767,-9.3,1.14,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,410.4166666666667,389.7545662100457,349.8620662100457,39.892500000000005,0.09720000000000001,94.96557958417357,193.07088397790056,1886.3259668508288
2017-12-07,390,14,4.4,36,2.7,1975,-9.4,1.04,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,406.25000000000006,385.5878995433791,346.10039954337907,39.48750000000001,0.09720000000000001,94.9139445029856,191.11077348066303,1866.1602209944756
2017-12-07,430,15,4.0,35,3.1,1962,-10.1,0.84,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,447.9166666666667,427.2545662100457,383.7170662100457,43.53750000000001,0.09720000000000001,95.38706594456833,210.7118784530387,2067.8176795580116
2017-12-07,471,16,3.2,38,2.9,1817,-9.7,0.51,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,490.62500000000006,469.9628995433791,422.27414954337905,47.68875000000001,0.09720000000000001,95.7886164674403,230.8030110497238,2274.5165745856357
2017-12-07,552,17,2.1,50,2.0,1434,-7.2,0.15,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,575.0,554.337899543379,498.447899543379,55.89000000000001,0.09720000000000001,96.40659122493547,270.49524861878456,2682.8729281767955
2017-12-07,795,18,0.7,46,2.7,1558,-9.6,0.0,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,828.1250000000001,807.4628995433791,726.9691495433791,80.49375000000002,0.09720000000000001,97.504953907125,389.5719613259669,3907.9419889502765
2017-12-07,507,19,-0.4,47,2.5,1269,-10.3,0.0,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,528.125,507.46289954337897,456.12914954337896,51.33375,0.09720000000000001,96.08764961768122,248.44400552486186,2456.0082872928174
2017-12-07,390,20,-1.4,47,2.5,1620,-11.2,0.0,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,406.25000000000006,385.5878995433791,346.10039954337907,39.48750000000001,0.09720000000000001,94.9139445029856,191.11077348066303,1866.1602209944756
2017-12-07,402,21,-2.2,46,2.2,1975,-12.2,0.0,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,418.75000000000006,398.0878995433791,357.3853995433791,40.70250000000001,0.09720000000000001,95.06576705513528,196.99110497237572,1926.6574585635365
2017-12-07,389,22,-2.7,48,2.6,1844,-12.2,0.0,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,405.20833333333337,384.54623287671234,345.1599828767123,39.386250000000004,0.0972,94.90086981019121,190.6207458563536,1861.1187845303866
2017-12-07,259,23,-3.2,50,2.1,1887,-12.1,0.0,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,269.7916666666667,249.12956621004568,222.90581621004569,26.223750000000003,0.09720000000000001,92.34146083461152,126.9171546961326,1205.7320441988952
2017-12-08,233,0,-3.5,49,2.6,1893,-12.6,0.0,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,242.70833333333334,222.04623287671234,198.45498287671234,23.591250000000002,0.09720000000000001,91.48685989770122,114.17643646408841,1074.6546961325967
2017-12-08,230,1,-3.7,50,2.5,1902,-12.6,0.0,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,239.58333333333334,218.92123287671234,195.63373287671234,23.2875,0.09720000000000001,91.37581893984515,112.70635359116024,1059.5303867403316
2017-12-08,131,2,-4.3,53,1.0,1918,-12.4,0.0,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,136.45833333333334,115.79623287671234,102.53248287671234,13.263750000000002,0.09720000000000001,84.85830806232354,64.19361878453039,560.4281767955802
2017-12-08,99,3,-4.8,52,1.6,1978,-13.1,0.0,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,103.12500000000001,82.46289954337901,72.439149543379,10.023750000000001,0.0972,79.96402379964024,48.512734806629844,399.10220994475145
2017-12-08,71,4,-5.3,53,2.4,1936,-13.4,0.0,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,73.95833333333334,53.29623287671234,46.10748287671234,7.1887500000000015,0.09720000000000001,72.0625120586533,34.79196132596686,257.94198895027625
2017-12-08,84,5,-5.8,56,2.0,1941,-13.1,0.0,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,87.5,66.837899543379,58.33289954337899,8.505,0.09720000000000001,76.38617090671886,41.16232044198895,323.4806629834254
2017-12-08,158,6,-6.0,56,3.5,1853,-13.3,0.0,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,164.58333333333334,143.92123287671234,127.92373287671234,15.997500000000002,0.09720000000000001,87.44581238078723,77.424364640884,696.5469613259669
2017-12-08,387,7,-6.5,57,0.8,1776,-13.6,0.0,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,403.12500000000006,382.4628995433791,343.27914954337905,39.18375000000001,0.09720000000000001,94.87451771618704,189.64069060773485,1851.0359116022105
2017-12-08,780,8,-7.0,59,0.8,1559,-13.6,0.01,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,812.5000000000001,791.8378995433791,712.8628995433791,78.97500000000002,0.09720000000000001,97.4569722514928,382.22154696132606,3832.3204419889507
2017-12-08,395,9,-6.7,50,0.9,1492,-15.4,0.23,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,411.45833333333337,390.79623287671234,350.80248287671236,39.993750000000006,0.09720000000000001,94.97832495231489,193.56091160220996,1891.367403314917
2017-12-08,261,10,-5.3,44,2.8,1516,-15.6,0.63,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,271.875,251.212899543379,224.78664954337899,26.426250000000003,0.09720000000000001,92.40014695848423,127.8972099447514,1215.8149171270718
2017-12-08,310,11,-3.7,39,1.4,1595,-15.6,0.93,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,322.9166666666667,302.2545662100457,270.8670662100457,31.387500000000006,0.09720000000000001,93.60141405214318,151.9085635359116,1462.8453038674036
2017-12-08,355,12,-2.0,30,1.4,1728,-17.3,1.14,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,369.7916666666667,349.1295662100457,313.1858162100457,35.94375000000001,0.09720000000000002,94.41250241173067,173.9598066298343,1689.7099447513813
2017-12-08,354,13,-1.7,28,1.8,1963,-17.8,1.22,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,368.75,348.08789954337897,312.245399543379,35.8425,0.09720000000000001,94.39671852023837,173.46977900552488,1684.6685082872928
2017-12-08,350,14,-1.3,27,3.1,1906,-17.9,1.12,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,364.58333333333337,343.92123287671234,308.48373287671234,35.43750000000001,0.09720000000000001,94.33268101761252,171.50966850828732,1664.5027624309391
2017-12-08,362,15,-0.8,26,3.3,1977,-17.9,0.87,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,377.08333333333337,356.42123287671234,319.7687328767123,36.6525,0.0972,94.52054794520546,177.39000000000001,1725.0
2017-12-08,401,16,-1.1,24,3.4,2000,-19.1,0.56,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,417.70833333333337,397.04623287671234,356.44498287671234,40.60125000000001,0.09720000000000001,95.0534622348239,196.50107734806633,1921.6160220994475
2017-12-08,500,17,-2.4,30,2.7,2000,-17.6,0.18,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,520.8333333333334,500.17123287671234,449.54623287671234,50.62500000000001,0.09720000000000001,96.03287671232876,245.01381215469618,2420.718232044199
2017-12-08,752,18,-3.1,33,1.2,2000,-17.1,0.0,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,783.3333333333334,762.6712328767123,686.5312328767124,76.14000000000001,0.09720000000000001,97.36228504809094,368.50077348066304,3691.1602209944754
2017-12-08,477,19,-3.3,35,1.1,2000,-16.6,0.0,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,496.87500000000006,476.2128995433791,427.9166495433791,48.29625000000001,0.09720000000000001,95.84158984520835,233.74317679558015,2304.7651933701663
2017-12-08,384,20,-3.3,34,1.5,2000,-16.9,0.0,0.0,0.0,Winter,No Holiday,Yes,20.662100456621005,400.0,379.33789954337897,340.45789954337897,38.88,0.09720000000000001,94.83447488584474,188.17060773480665,1835.9116022099447
